user_id,account_age_days,total_reviews
lcnVv4SR30WobMTGD3SGsw,2577,93
eQB1Bq54dRWKUfslBdoXmw,1542,25
2ik193bx9ElgztaB0Gf9qg,2951,12
QeDgPonIgw9jaF38pFoArg,3750,120
MsQ1l8VXwAFJZKuLBbqb8w,1890,38
m3yEBbCM1eswIn0pwRicCw,3621,166
1zakNqCYq8TDVQ_4yV6xuQ,3661,11
lxt4LomsbAjBvk5POhDTEw,3396,802
2wxsJS1YXU0iciKKiVSBcQ,2190,99
fq6zfv7xi9AelJTYcwD_fw,2424,43
pnyebpz0aotZYXhQ5HP_cQ,2607,3
cNx5fD_Spw71JVF3hW8fEQ,2863,37
3I2wGF73UOPMuwSuzMCYWQ,3445,105
0JtR3uNVD0q69WRnIBDD2Q,1779,22
SxScGOVkxC8-jERtO-nX0A,2296,23
Wom5ss-owNYkxSy_j4s39A,3205,386
oKesRsDlwjm5q06Kqterqg,2977,55
KtdsUUkm_I2ba1F28p0pBg,1288,50
lmGQxTC0yDTQxTRIJukMZg,1191,14
-XE-2bb0bSPKMUfXZPgOqQ,2340,46
mYn168r789uidfdLbbmtbg,2174,14
Rz3IIZOcIX7zwBLrSIxk3A,2674,172
KOdvLHLzPYwe8E_FmjN0Ug,2127,8
FNzzWyVY5nUWxBTTVw--RA,2353,109
p-VoXsZeQ6t8L064jq46eA,2422,28
gCL7dKYSJvGvTX265WSDCQ,2599,8
FqSlXUQPOb5AjdVoJcfNNw,3735,82
HkeDHRkHStVYunThCrzFdg,3117,16
SWsIATHHegIdilD3HAgfUg,2166,5
M7U6IzkFq_ELlm_4Wqb29A,2537,4
eFnbRvaqpxbMjJPqOwAosQ,2796,27
BqFtVrn9p9BCDZA99O_QPg,1321,17
nQ4e81UdfczimYcIUtO3HA,2530,20
WtOw1sPwL1KXX5TmztJjXw,2939,18
V4B7E7pFlTMLQIp0nQ4UAw,2392,102
5p7fIgmWgP6yWdqJbSrlig,4358,918
aF6VBYhGYVyiuClp85wsBQ,3042,13
GKXrTZecEsqWuACpRNyuxw,1807,16
WC235EldJD3vxmh7VFnGpQ,2527,52
VbPb2-zOI4poJY8nahkFcw,3085,185
An8Q0oLP_2juwErLw90L8A,3446,208
_VTEyUzzH92X3w-IpGaXVA,2454,391
2akJPb9X2HhDsM6sOi6b6Q,2828,44
V4TPbscN8JsFbEFiwOVBKw,3250,832
hDSeawZ10uiqU8lZk6knUg,2453,213
vyJ10ksQz61FawQzWB7Mrw,3015,28
gynMtvoyHZrSDsHMecwd8Q,4212,223
qIhpQQ_B8NP9LDAqZ-DlOw,2060,44
5r2oH1YoLCY2wv3dPuwv_w,1284,2
gnpXRfr2UmFkdPt9sh847Q,2583,27
wl2gOEQqgj_IJBzOHQoJXQ,3077,9
SwjaMXIoXKKLmH_MX6aXrQ,3476,385
IfuIhg7AEoTQxpUSCLe8cg,1762,4
cqGRaV5KiDkdA5VFYhVb7A,1961,54
4p87ApJJWOgqfJ-DnVnVgA,3613,93
OPn0WckB_KWfwkeLLOIlLw,2768,1
z1UrbSoWK5-h4nOfMpoliw,3589,422
1LdXqpTv0bcKQVkQB6Lttg,3294,456
ca___2Qaf5FFyPCf6T2eZA,3180,194
a4mO387_O77ebmv8AlQB3A,2025,2175
7aHozVyWO5wtHfhKCQqQow,2723,14
XrqeYL5ZhgT8bEIjqW9nqg,3675,309
mzexPXl2iuASVakpjODhrQ,3111,46
iHe2FR5fOTDG-AEvxfUCNw,3131,148
2psu7_9YwuGeb26ptYxn4w,2736,28
RyixLoQmLZt5BWp6xJZ5uQ,2261,7
0a1MHA0Y_uXWuyxHuzNJlw,2750,23
TqF8mPAEql3EQpHXeo_bEw,3949,114
mrC19Qr9EoXO3FqgpDIkaQ,3424,444
Mc96DFXbgYTwHfEk7yljtQ,3450,191
fIXHCXGakA3gm_aVJMU73Q,1665,20
aqJ4Zh-f3IDEVrbcD5Csug,2633,23
aKtwHb1VPg0P21N2Rv0rSQ,1544,9
xbJxVZve6bMkct2pqft40g,1000,6
40pYoBJA9rcoXPZqWGyyfg,3387,295
e4j_Thay8LJCIDwoZ8VjHw,2678,23
SRSmzTPA2dX2Zpfa2uE4sA,3473,680
K4PiZhOMyQ7MMZU55w8rlg,977,21
IbXbo8logqnDAErRGiCwXA,2594,6
3AC_liBwORA9w18CIrGxcQ,2006,34
BGbJoE27h8aarvKx3imCgA,3062,12
IeTnXyHXA9S6N1QVqHPDcQ,3456,41
zA0dqa5wNsfJqIu7ZT5q0w,2287,1
iG3kkKamfIfLcXLnA9hvUA,1899,27
BL0DbgQDx_0nvtC7bPzVRw,1735,16
lEXEbYwDNtR-pwVBZdk8FA,1593,15
dlHpvqR_hO3_34i1OABIRA,1871,3
d2LnPFw9ClyAH_N4-NCt9A,1417,3
wrtNzV1xaTpoq4nFdo1VRQ,2209,37
AHUFJkVMFyITf2537YNV6g,1930,4
JwQUSRWaxQjsXqTCKjkmbQ,2544,103
D6ajSWxtT6dYo7D1iQYY3Q,2551,16
PmgqNO0-5Y3e3UoR61TD7w,1746,154
5u-fBoYPEuLE62b8isoTMA,1632,82
MHpmzHR0-drYGRf6aVRYcQ,1327,9
1aJKiVOYGWcw44BSonANIQ,1681,76
mWuHaZZ3Enp-VKQGJG-e0g,2119,207
mAqj8WY-uHncPpCn3ahCiA,3080,796
VKwI11qTXOxHmlh2yr_2TQ,1810,12
pPlvWMi32elSiPaeq9_oKQ,1803,41
faT5jNdlj9kXhvhI5-VR-g,1461,27
aMRGhb3N8okuklbcgp9XjA,2691,17
qV2wmfhc2eAN6sKOG9p99w,1642,43
h3EvUnccfQ1-1fEQmIaGSA,3329,56
DsqIqc8hQcfDci9ZlVZkJw,2812,70
J50BanBFNY4naDYAJRAZAA,2488,22
mt6qpBHvjSObvmy5owvDxw,2773,13
m-SNY6qLtkZtFfaNmy_KWA,2037,10
1CVUtIG7nyRUoyKr2w9ecg,1411,6
XZjpxNjYKpqobYghUnccPQ,891,4
GrVj7vY-nKqL4oYQeC-31A,3301,20
6Zdd9wX-fif8ocrgv21TKw,2884,8
rIh5CWN0O_HVXV-6MT-BUQ,3301,55
ykQVR1fBGLUZEZXmKkmA7g,2663,12
DR6QZOOcU9zF02POqHYZoQ,3477,134
cXny8Uj0BGOwoX19VbuEhg,3502,43
zuAaoxACmDj8-Tmqm4KBAg,2602,2
h2zvAFFGP47jBPJbnBCKlw,2099,33
m5iFZbW5hSNPNplx-vGkyA,2290,12
dVRPUKBPqymoyW2CjV2YVA,1631,27
dbHAcEjquerRGnhwy2ef1g,1242,15
4E2PDs8EFM-ZO3hvqQflgA,2047,2
cAUBHQBYEo1PUB8WxN95JQ,3558,31
9Vu2eIk0HXGAD2h1Vr81RA,2817,2
eV2kCuRhVUOPdKmnrqWi8g,3974,24
Dnw34n0oTFzkpwwJauE8fg,2796,9
CTaZ3ebFGQMHaLZhnO2EuA,2269,144
u3n_ZDuaJHoA0wwHTJnFZw,2308,79
9DX7eR8qp76qO5FVJ-GhMQ,1673,24
d8veymLDs8iXyqkR_l9UGA,2282,23
Xm0tSbulIeormIHIFebO-w,2260,7
QS2fLDJTylluRXUTmHiY3w,2752,51
sh0w2UjJUn0tdof5lsLBtg,2585,18
eB-ryqGBIVeNL0-mm88r0g,2702,3
PXYyefo0owuuSl9RmSf18A,676,1
7_lYp42oYr5C8PoYDIu6cA,1551,17
qeUnU_Ub8by2_tr2RzcgaA,1396,16
cbz-Frpoz62QGX66YZqZ1w,1932,13
m_AlnJiPmuIiVglbTxEbJw,584,2
GLhszT-o8RFEGIKM7KShwA,1626,7
zNqCQ5Vz1RTu_CxFMDg_-w,3539,2
eR4HeYHRS1Jo7T3iaRKduA,2370,24
m4Tubkpz-fA_CwxpwSCcwA,886,10
w1qqIN5tguQ6ztQIKjbrKg,1002,9
iZRMrUNCqWMGAU18UzWIOw,3550,152
9noE3O3mh9jZOB8-NPEbvw,1508,69
DZEClXcmhoTk2caP9gpl5w,1943,8
BjtJ3VkMOxV2Lan037AFuw,3811,513
d4vqfqDzNFvYppXMPjJrow,2105,1181
_Le2KFF78hrKyoxE0NgN8Q,2803,31
6W9WQpd_MfECX7Eitf5Z0Q,1353,22
Ey6eYO9E0aXwsasVF9_Qug,4279,64
LHrWsfw1BMgh5BrLHfcgAA,1769,6
nBwNWbMXWdwUiiP0SSDs0w,1367,16
ovNiv_kFoNmVy4rdAjzfdA,1633,8
k5ryqpVBhTFpdk2AT5T-Eg,700,2
D_s41-7xCXqylWyJtQd7rg,3047,5
BmU3wmzxJuJ1HgpqI1RFkQ,2217,25
2XuP-lUVBF09qPmCpZ8oQA,3292,160
fBP8BpYYKqHdLrhkaiM5sg,4286,163
o02gAo-7zT_Fl2H7IXNYKA,986,18
7YpvfNsqbzwcu5EF94f8Bw,1602,37
PwOYstqW_MVUbV4qWonCEQ,2126,12
0pi8MiB81EDaugjpmTPiGA,2586,3
4qlDCgyEeS3Xbfer4Dzjsg,3394,74
6gzhNQxrAqpRunnVncgAkg,2040,29
K8Rl5fx0VdRQ6YZI3NT3lQ,1967,50
wzItnkHTHKNqJESMSTEYJg,1303,130
fR-TZbHOE5-_k0S9q2UHRA,2677,85
jjogE_kPPMjxKvDEFlct6w,3677,511
0YVU1wZe_u5MplquMLpw8g,2800,23
T9yWXszhzEKDVaNH09aa_w,1227,14
hLRiaP_dTSdI1eeh-JnIhg,2848,114
Hi10sGSZNxQH3NLyWSZ1oA,3507,3736
DYIsjWbjMf3GYiIVRoNXcg,2514,18
PeLGa5vUR8_mcsn-fn42Jg,4014,1239
Tb-JkeFvX9krPI3kCYtCnQ,3326,352
q91tQNboB-0HWtM8cXRjdg,4372,714
NWuFF7-HjYE9dvt_xGbEhw,2890,317
9LizIp0GWYW20gqnOcDPGA,2151,7
LeucUJ7b8cOwi_14VMfi_w,3094,12
DIqmYwkcPFcYnEpWvzXeOQ,1928,185
Lc1BDdBFhQNTwHeU6HsHyw,1830,31
2PtUaDGbtFITLF0_t9LOTQ,1287,59
vq4vh6cy48Hcg99Iy63YHg,2149,19
aiWYPQq6GoXQsogrgAgXlg,2021,169
_nQxEhtkMeNyutmwmrCpzw,4096,29
-KClFfe3QFxQW1WGhPsbeA,3869,49
rRBsSTtkbyN1_ShP60sGdg,2974,121
xi8InTCDOmc3IA6pdblvSw,2726,53
tOdJethFY2mgwwwmDjYrkQ,1102,271
uufubBI9EcKwFW7x_o9j8w,3526,181
WoKCLSctS7G2547xKcED-Q,2532,514
kHGRDaZt4nHgNSJcjOTDeQ,3801,289
ypKZT3cHMUKv15JfKmxnkQ,1185,36
9p1roSiL9YJ5jm7b92V_sQ,1089,3
80ruaQuoC-E9CRBYAhNZtg,3246,163
mm9WYrFhiNqvHCyhQKw3Mg,1837,219
SeWLddwE5dnMcUqjG1JmiQ,1611,77
ub50UE95-gu7yIoed1zssA,2747,94
9JXtMjyw_tyjcBmnhMSvoQ,2697,112
UByCy7oxeiqFKOLmGUVm3g,2648,349
JRDLnxB8V9PYxCWBz4xD3A,2983,18
XHc773SUHXk4uZXhnA0bWQ,2627,24
s-gTqGLgKxDrCqDjsir_VQ,1570,4
fBr8jEXh4bIX4D2eT4Oxqw,3030,10
Rf730nsizp41XCIsHLjQeQ,2508,117
rOaRtxrYEetXyQTfc_30Yg,3234,17
6GCEw0CKr_s6vjXnrttLbg,3699,13
zsF--f6_2t26VHqkY9w1CQ,2809,101
c-AEz8tt7leZinzb7FyFpA,3504,38
U-ZTx3AiUElsM54DmA5d8A,1422,13
ZYfVZ3_MmbcHgTnrt40n4g,2517,95
ECfyQCGQTgw_CK8DNXcM-Q,2736,8
IkLWlkJek2e4It8Xt6vIwQ,971,20
_1YDS75DabQaAqqlPgu48Q,2366,21
453V8MlGr8y61PpsDAFjKQ,2612,38
37hrGTTnFCSBdw9aAXcitQ,2273,13
ica-FXNzyDzoOeArmg9Lwg,2601,78
4mVeX-XUX54gmyvCypewZg,2405,1
44tG8u-8JbcLJrVq_VcZfg,1411,9
7VdUgel0UfQZ58lKUQX3uA,3515,4
Ir_XjuubbpyRPzbBtpkyJQ,1016,3
yMb0P_kZjyybo8v0AdnBoQ,2269,5
o6PwFjn4WZ9Axal6zdGDrw,1614,9
YN4MDaoToGX3jTMSDAFOCA,2611,218
sGevqCTJv1gzGxaWQ34loA,1707,20
06q6Uvv6rRIDewp326IX0Q,1777,6
H4_YPiEqsGYiUWWHx63h9Q,2002,28
GNKLnUOBOCUomspaK3czag,1705,7
lMpEj892FujXVk5ISmAGVg,2696,332
ySHUfdDhxVtcbAPoWxfEng,2809,32
GSVZm1zOINHwc7Bb7e1nJw,2139,64
3gE3_MDUsCg-Tay4t1R5nA,4216,531
lJFBgSAccsMGwIjfD7LMeQ,2926,267
fleb-0jfBkYs7g0R3kz9YA,2168,67
hLVq7VSJBHZwqurwWoCmpg,2859,524
yjFpQX9QJ0WLC7cgZC15ew,2354,12
Ytjon2aVUm09CMdfGJxZYg,3392,636
ahBUJmFUedHoFfgtcfzqSA,2385,203
3Uv0dGI2IXJb2OUj8R2GJA,3803,482
dX9nbKetvW1nprtH1ih_rg,3142,71
VuVnDNculbta1BJLPwd7IQ,3470,113
dccateTjyakPfsWd5U0wsQ,3437,229
rI1d_pVACJKczzlTuXt47Q,1722,25
c1BpiSp3XAqFLG1LuN2DdA,2057,40
5EA2xiWUZGSxmkB2HQdG3Q,2264,10
K6uzhrmovXvxbGVpluXNBQ,2931,17
r1Pddd6xVlMGzVFKMYBgkg,2991,45
88z-SqRXlD8T9iYM6bAISw,1402,1
9p3rDPd-eRm2X8E9w_OXvQ,767,9
xYJxOOhm1qHPjckMur8iVA,1471,18
nYCGV9kideUd-MiidI7eZw,3405,38
AecE6t97JJRjuRVqFJbkew,3222,170
mTS8KRRe5RLjyc3bxf38aA,1443,13
S6cz25GMphB3QdpfCqOopQ,3215,123
jnB_saJqNfOmVoCWquhAzg,1906,1044
KVN1eio-4QU3zlkPmZHRFQ,3083,537
Z27fERSsub99cZNbcJHBDg,1302,138
udAaoR0aX9XC-M_NM_lonQ,2684,97
O2nUn7vAS2WH2EakL0jE_g,2721,13
o_RkA4NC9DxWP8_yn-V3JA,2251,58
Tsm8VraTp5OGyVALtUiCeQ,3355,921
fplKErEvQvDIwzri3C8pjw,1095,9
Xw4t5H88wVt6vfKw3n3z-Q,3241,95
M6olJVnPF00VnRDdigWrJw,3386,530
NhKd1Exzt6SXjdR0PY62Aw,2283,99
dUGwfQfKYiM3qWt-FvVPZQ,2042,67
0OhcNToaDdLU0vS7uPkYNQ,3311,119
vNLlZKxBZ0BugGedC6CvZg,1431,26
d64lte3gSQVd6AeHXvaixA,2860,101
YM72g6MMcI1S7Sk8ymM1GA,1318,10
99vP1vzDQcbty8RrLm5CNw,3828,40
U_n2b8gEsIxZQmXXLiDKCQ,1705,109
UoOe8LNJLiEifIR9u2jZaA,1696,5
5z587IBRnjCbo51IaHNPzQ,3491,130
Yn4MZ8iWr2w3G27_m4bhdA,3202,19
eZxv-fdRB6c6LC0Q8xMAdA,3101,24
KJI4KET6cujPDHzej3pxjw,4246,60
DfzNhxWVPp8iZm_laj50Zw,1740,61
7XlrJX9IpLdmgVoUOyzq8w,1764,22
zeBwFxL0yP0IGYlOjV5D_Q,2422,21
s95NeQF5NaXF4zRlQWNnMg,2139,19
hHOsJjdR1R4rzB08Divfvw,2906,457
VfD-7Wk7Y1dypmhlo0fhhw,1378,99
SoteA1jZF5FOijTCGn07mg,3206,15
TjCqA6QqIcsU9k29cT9c1A,1675,10
ZsikTPf34zSkWnldqISDVg,1122,31
KefA0WXMTjEpgpeivvY6WA,2691,18
iRgfqy-YCaHiFCWR_CE8aA,3111,34
JHdVExpJlJbCaiS1YY3Vkw,2250,45
UGszBvq3yL7XyV-fqZbarg,2030,3
EEI1wjfuZIFshDl1ue9N8w,2774,70
r52OQY3BW75X9eZn5eoK7g,1616,34
RljLe8wxKRC0jj1DbdP_Qw,2280,361
2VDMM04xGemsCykNxhdwlQ,2858,34
cV1YK_jcZ0n0OEa8eHZq_w,2703,24
EpZFiJxo6RO8a6QwDwC7TQ,3901,420
VOUnXOlll52vwQcJK1tm8A,3137,230
JlH2Q58EMhrPsMSP9hspjQ,2908,7
CG3rzWdHjtEPRs2yfOIzbg,2705,9
JiPMk9WmbJu-VfTRAKpZpw,3435,311
YMgZqBUAddmFErxLtCfK_w,3578,1657
Bz8yiCnCO5auG-g0-HMFlg,4167,163
CHK9IUyf2Oz95_ZcNZav0w,674,4
YBbNemmB8wWbKGr6V3bCAA,1461,25
JzP5uJjhZb0Vj8J_bn3mOg,3510,938
DtzguIRjy-oRbrwVidAxQQ,2326,134
bPu5ZsjIhoHV29UYWLVc8g,2779,32
oSDN3AAiog0OqQ9bS42_ng,3101,39
8n06jqTi1y2jP2me20R1ag,1327,121
Qm1RKY-HaDYFvWkwpRaLqw,2082,3
p4WztGxrJBrVWmt-xmY5Fg,2047,136
ZNkpsi353TRp2AhFFT9V-Q,2741,36
rDjgjO9gbPQTdekVd3p7tw,1674,41
eVuAa81h1l41CFQ2rvX8uQ,1388,120
GPQ9-bYKnbqOVEfR4zQfcg,2836,81
XBDoWphbj_c0bSVjcT8PVw,3251,86
Rt1sD4KdPD6Uquf9BIsw2Q,2558,44
n8pUO6sa5BBagPHx3qMkVA,2606,26
pNRS91V3d7S1RXTjfXGLuQ,2056,38
F3HvHD2dO-h62JFYOhQMgw,1204,7
qEToyFaq8hiQbAFkYj3uog,2336,6
DC1hfeeSaYr2E1xwiEL81A,2265,713
VfAfrBGohcjD_CRCwuKz6Q,3982,781
GEc9Xb7YpF4YgN8KfSUAGw,2270,114
nfcBvVbzRqVU_qoq423gtg,2718,81
Gmj_0_uQO1hyhI-wplzzaw,2501,51
OEWLzM2WuBRl0dFEkgmTQw,2653,133
Q-LUmBqNHUhMSnmyaPGbUQ,1808,12
SfssBehO5_rl-vg0yh2lSg,2639,7
CK1Xx-PfeAYMi-o_Qm6i-A,2606,4
vgwdQ0fpDZdoTidJuwYq7w,4852,1303
f1RZWbUF93mscmC-P3sn4w,3081,68
mdmFPUq98OtP8BQ4fCs8wA,2061,396
8QHaI9Ubh0tc-Cz7cRTbgA,1148,1
Q_QsCiaeQ5T_CfmidxEM7Q,2275,208
7xtfOH39ndGI6rTxddhi6A,3067,64
5ZrFDFPJe8Qq3Zgue315oA,2166,298
cUdyMNnZSo-SGE_krhjnhA,1221,1
N9YjlE3xW0KztirsezHT6g,1092,4
TLgRnuz77gE2D-joE-2Fxg,1424,14
Ty8k7Wj3kXMcCvOHsu-ptQ,1467,283
4U628IMVQaGuy1wuhy4BNQ,3376,81
JuFBjJWirUwqnnyD4U_HlA,2593,114
zHyQjAJa3XqnSzn71ywjAQ,650,49
MDeA-Gx8NScCyAdziq7IeA,2901,205
i6nzTfZ8TRckJOGgZIpr5Q,3113,606
3bo1FXvQnxw2hmO0CHH4Nw,2919,212
s2c7-9bqMhjA8POuKIHm8g,4367,863
wGQPpPFIva5vft7turlw0w,1889,6
djtroJm7wdx2G7MkXPusIg,3638,64
T1XUUXIEU5uj3NmdWAdIlA,3217,156
VKP1tppEwu9m4JUmubRCFQ,2732,162
LBcuPALypeSiLalEZa5JbA,2611,109
Enkx_H-B0jp2tRLl84wOiw,3570,224
mK-muLy9-EFuLapKZJZoDg,3974,117
gAzLxWsgYk0YsZhgmfA1hA,1975,10
vwdZXqnzaXE-T0UX7_GLBg,1910,6
OD9Q7wXecMhmCxTkxEs8gA,944,7
Ok8MnmGRBd9YszkgHRwIjw,1468,5
U3iWx7whcqumlQkGnZtgXg,2771,57
oiMbJahNrBDmQWWeqxo1hA,2733,91
fhi8K-yYlcCpWt2MRBYPgA,2607,412
_0ITEGc65gOmDIIbUZXg6g,1138,25
HV5HZf7DOQHiwCtNdor2Zg,1610,108
80RiaWwxfP9eu5shqvxaHg,2887,227
lU5qkrFbxZwI6gCQKoPrDA,3220,248
OWAAX8ZwYpgDwDtTvj3nLw,1829,212
zN3kkIyZ8IhbZXawvnz6gw,1199,41
r_dYnqAQf4_G5T0ekGFyyA,3465,13
xhVlmdU1sPVH6GBJw6AZtQ,2970,155
bV5TtTRF1Ak6L-plU6qBcQ,3452,36
3vYsjC90S80legSDDTmqcA,3125,71
Y9oXy1NMExRpK3ac1mYCIw,3714,36
Q4TwmNoxEU7KMQpWjMI7Ow,4248,5
SlbGQDdJy319kMFlH3wp6w,4170,493
zebIPfcIwNDTt8ePscqOKQ,2155,51
gMIibaqW5OBWFKipVL9qew,3550,54
-zrXNYGN93L3DiujE7zABw,2043,139
CcOgdfEJxgrxTAwag5k18Q,3388,383
NNEBlq2ErsdCPZxbPyc0EA,3359,53
_8ch-8X97NRtLwdtSd-XrQ,4742,111
qWTeFVdxXS-H5l41XA_Lxw,4607,152
U4ERp63gvcIeOis8UdtxvA,3125,179
8yKJHTJoZFNRBZ94BfP9Qg,1979,92
MMtVO2wo63aaFVpQSHISdw,2088,29
yT1A5dsWOfkOb2-H76JQIQ,2436,43
trV3UzJZi2vUSMVrHaDIFg,3175,196
YJLMa0DDZbRIGaoqWoXUcQ,1972,144
GpgBEengSGt1SDH67ATF8Q,4729,823
2tO6W40AXedq6EWtOhBAww,2388,18
FaIaRRLa0j_nWSXYQ3TvFg,4170,48
cqxeyEGlwLRAeN7F8LZcww,968,12
kIR7CVqMni2Q-wt6fXS6VA,2008,76
0I9NYzozlJoz1n82qcgNHw,3056,30
6Ki3bAL0wx9ymbdJqbSWMA,1624,861
2ge6gSEcK3x41I8VdYcV5A,2421,63
xU7H808td9xQkkxPsRjjFw,727,13
ITSnuLOu81doC5GGT5NMSQ,2625,356
xRjujOJ4F9Eiwvd3KECxNw,2141,114
co2xWFyBCWbPL51RwtTiPg,2107,18
OKe55-f2tvTWDDPHV5cZtA,2374,84
Kgxvv4DFWimTD3DlBhjbmw,3655,118
GpbUnYjQvGU1sZ-e9yCkAg,2093,8
xbeVw1teuShtX6Ayao9RNg,1969,23
L33GxyD28mrbGycvuxcMdA,2359,9
-Dl9qo4V0mNlu3rnj-B61A,2225,4
Dw03vpK9QnohtjWhc-h3Gw,2064,25
eye4SC65_nWy23XSJJSiXQ,1807,6
MZP6ApldRsaebJkWxhcOKg,696,2
KOe5DkFfUcADXCbYYfHJ2Q,1628,1
GUfZeBpNf6Khl-EMasnuZQ,2210,35
u-8pBisc6w4SgJ63mrzHVQ,2200,49
rtPVsFnaKhbU7RZRNJ0mLg,2394,17
TA76Xtmgloju3AEuAcbQYg,2603,9
gHNpwcLKV_rlalBcZDYdmQ,2920,294
bl-8nJUMxPBGAyifiBj29A,2097,22
h9MZv5I1hvTX1kkzq-3Cvg,3329,825
IA5rGat09DZbd8qaQattlA,2236,28
KT97taQ93dLyMMLDCGGj_A,2070,54
DRlIsW15Zn2qwYdOuhHlsg,2385,150
L4vgE1dKTt3uk0DhO2fyzg,2113,29
L8BHda5VvT0C50N4l4ytpA,2710,9
VvGcRJNcdLGJaacZWPas7A,1146,2
P-u44KFPjtKEUzXqLkeWOQ,3470,293
zxA6KTqMirq7EsaIH93LSA,4293,28
O2ASSka7du50Rl1vxmpNBA,1382,68
UhlXS6NdA5k4SRunpcKHJw,1794,259
HxeiKWNQhp1QD7oImwzIxw,2512,69
K7SkdSo1WZBcyWsP7yzSDA,1117,40
eMPDHA60zBEjoTv-4HPf0w,2877,30
H7mgupTANch-r5-v8FgHdQ,1390,77
X187Nh15l2YESRRcEruY6Q,2060,122
uZzTRmfIHdJawLDxyvlRaQ,1634,50
Jyi0WJt0UfGdEg0grR38ZA,3694,69
Yv7bXizbRW48tRnb1GG9Qw,3491,21
2otXDEiKDqUbox4BS6uK0g,2571,306
jWUJsIt9FPwNYsl3ckJSoA,3342,546
eA-KLkSEq9RYt9-RfNZXCA,2881,446
iCG9Z_4TDOxMG_aLWM6LHw,2137,509
2HchhLgGj16aITZGVy0hqA,4007,2563
CLhwqxLbc4GsNLDUC0gaww,3549,93
STcrjP1twU03Vk6syLft7g,3013,383
l8IgYnTR5YAnf3GAJtPwIA,2971,80
-6DoXmdXEy_P5N-QZzntgA,2652,341
hVOJJaaKRdQvB__BMq5yDA,2953,46
bJgm6aq08MFWYgjLmqRD_Q,3167,40
FKZG5e-1CoMZ6kLUUVrqcQ,2624,7
X12rOHcDfy0-ibcOHIKw0Q,2040,16
vIVFZwjd5w60CeDeEwAzOw,1077,4
wnO99pBbGqwqOoTQM25iCw,2789,418
s5Aa0rCaRL1VM_RfYCIkaw,2905,21
yDirjgppPDkY2Bv60ok6bA,2387,64
0FuVzKxh4ydtzuJpnCRYiw,2267,100
PV-s_dURz6HPhNdHLULXUA,2386,24
V3tFIHUlJUv2h4tOcG4dIA,3326,75
FNOunCc0dWDSDifjk_iuEw,3093,26
n21f-BuxbDQc_UL0wo3o7w,2016,2
Zl1fJNTzNULZiqBRShxUYA,3985,2228
YrlNGnrofZHseVYxrLrvJA,2852,675
nbVhicAu_-rOrXKh7xV2dA,2667,114
URL8nL-6BHft1E5nyzhPOQ,1011,6
iGxRul3CsnR73NOW662hKg,1452,29
DG7fYMcTdl0OE6B2mRfqMA,3813,324
MOTNdoIzyP9oyjWMtrA1zw,1002,4
cHb3oW5z5wSNKW-VtW31dA,1378,7
zBroG5s5a9l1EiTbrzxSWw,1785,17
PF29j5TUkdf_SGReIzsH5A,1864,48
QTNMJ8unxkk8XT4Tl4a68g,3301,443
j3-OMUPubY_3VdVeYHejmg,2133,1
oOHOGockJrZoaNTyqiExCA,3004,58
u_uMvqNpZNPos0drmP37Lw,2936,98
n134DrtNn-koR5e16_Qryg,2187,22
T5MGS0NHBCWgofZ6Q6Btng,2105,48
X86vXWcxSzuCfMJyOnx1UQ,1624,93
48WXHO2jOnl6D2XmzqEnRQ,1811,85
aRzBh8fCzIRpMwijyN4sLw,2589,201
RCrfj9GaKF4isWSIRfEPjg,2554,55
Rrgf1xScox-hRIIaUHdKYA,1627,51
XH5r-lMjx-F18H8okXYZAg,2860,5
QgkQ_xhy1QbWQsySXeTGSg,1475,19
TcJvptOC56hZZGwWM9QSZA,2494,102
qALa-1hNJOH-SnKVki5UfA,3439,8
hTSTFbaRFBDT1O73jBwHXQ,2916,11
7GVA958q4zs5Z8cdHauU5Q,2886,784
DNC1C3_Vw1AwiKomUcSO4g,2100,20
LVChK4kvG_mdRdEsk34PkA,2811,62
AV5kKSsGI5I2C9rkmkljcA,2316,71
4LHZzxTvMo6xjH5yXLAaxg,1518,90
6k0WCl_brTdP6e24DUSNfg,1578,13
VAmKvQNamoQi4uMqkNmMJw,2163,5
AVMvyff2-ERph9uDSC5WbA,1763,4
hBVCVTDpnNBCBTalYBsVhw,2912,19
yL8U76mEYgAIrW0oYpo9Lw,1947,5
GauIYNqLLM92leHjwomMLQ,2235,13
uSMtrX_cEMAayHU2yRzMeg,1356,86
Tnf_zHip7OeYy93v3vKp1g,3566,8
5QBtIy-aUrg9BdsxqhqORA,1924,6
yT6nYnoGo5IW-X9QV2KTZQ,3361,56
IuOj599FXnmGWhyX0aRnJQ,1524,138
fttIbxIx4_zre4zOUGiqCw,1986,5
J-xm5Q9zQhMoiswHIoBtvQ,1578,228
D5YwD8rMx3f8gUFDp4JeSA,1888,110
SjVQWs8k4h6-0GyK156pfg,1549,79
gRvyz9qCPGJeSrZg-HPqWw,1656,27
2JjI8DCyrpabtg36iL5lrw,2393,108
VLy6l8L72adD7iTBNqiPXw,1337,296
9nw_A7HYmcIkZS5EcE3-ww,2450,10
hgBnkxgxgk7ERdPZCkBLpA,1364,56
EdR5dIPOK9fR_IFGcTCxZA,3139,62
QaN-nccbLZPWzownQYgTVQ,3001,362
NvI6nkdKut_x5GommcngDw,1105,12
