restaurant_id,restaurant_name,city,cuisine,total_reviews,new_acct_component,spike_component,velocity_component,diversity_component,fraud_risk_score
tjqK6lgvoIbRkQ7QuKRAFQ,The Loop,Cleveland,Other,126,0.0,68.1,2.7,0.0,21.0
xzQzJTu47vNCYlpB8jdMaw,George's  Kitchen,Cleveland,Diners,159,0.0,68.1,2.7,0.0,21.0
ZRLmQ3oAuspAkk5R6BOfyg,Fat Cats,Cleveland,Other,162,0.0,68.1,2.8,0.0,21.0
50vVs0Mtrt1AYt74cEKLDA,Brewnuts,Cleveland,Other,26,0.0,68.1,2.3,0.0,20.9
G9UlT-mBMdUwoUGCW405ow,Lago,Cleveland,Italian,42,0.0,68.1,2.4,0.0,20.9
meXjqyhTNLFmknY39y2sMg,Great Lakes Brewing Company,Cleveland,Other,698,0.0,62.8,10.2,0.0,20.9
nMscHTw8QDyXjT5iteO9aA,Drink. Bar & Grill,Cleveland,Other,58,0.0,68.1,2.5,0.0,20.9
pGjtxXBq4tZcdKdgTU-Tww,Little Hong Kong,Cleveland,Chinese,39,0.0,68.1,2.2,0.0,20.9
QMAD8tvYgh53N-AyIvFHAw,Panini's on Coventry,Cleveland,Sandwiches,78,0.0,68.9,1.1,0.0,20.9
S1t1kRnoiB1j3u7bRkjlvA,Phoenix Coffee,Cleveland,Other,56,0.0,68.1,2.4,0.0,20.9
SP7H3zPArNvbHKQW0c_gpA,High Thai'd,Cleveland Heights,Thai,100,0.0,68.1,2.6,0.0,20.9
ugGMhvYnjheG3rHKxK2-gQ,Euro Wafel Bar,Cleveland,Other,32,0.0,68.1,2.2,0.0,20.9
-1vulUmD1pYf0uvXBY1Fzg,Night Market Cleveland,Cleveland,Other,11,0.0,68.1,1.6,0.0,20.8
4GkiahNmE3G3-RFn3xrAYg,Carnegie Kitchen & Dining,Cleveland,Other,38,0.0,68.1,1.7,0.0,20.8
BgGzWcWPwJ7pN5Bm78BuuA,On the Rise Artisan Breads,Cleveland Heights,Sandwiches,93,0.0,68.1,1.7,0.0,20.8
CySpYWrovIOGh7hdz9ahOQ,Dragonfly Lounge,Cleveland,Other,27,0.0,68.1,2.0,0.0,20.8
Dt-ygvMchiw0wrWpocGOeg,Byte Cafe,Cleveland,Sandwiches,33,0.0,68.1,1.8,0.0,20.8
EtLmuDIMsBCmqdgpysz60Q,La Strada,Cleveland,Italian,72,0.0,68.1,2.1,0.0,20.8
F0TQeC2VGQDZbYjtrL3QTQ,Bloom Bakery at Campus District,Cleveland,Other,13,0.0,68.1,1.9,0.0,20.8
GAxUBjzhiyPZl4Atk30MCQ,Metro Bar and Kitchen,Cleveland,Burgers,13,0.0,68.1,1.9,0.0,20.8
KfiSiJZ73oO0TyJSsu851g,Bon Vivant,Cleveland,Diners,21,0.0,68.1,1.7,0.0,20.8
MNNplhqyy5APhT4ny4yAVA,Weenie a Go Go,Cleveland,Other,9,0.0,68.1,2.0,0.0,20.8
s9CG5XGXJQpP03iYFIHeLA,Pura Vida,Cleveland,Other,193,0.0,65.8,5.3,0.0,20.8
UXXAzmuz2olKSpte9eF4Vw,Moncho's Bar & Grill,Cleveland,Seafood,32,0.0,68.1,1.9,0.0,20.8
XJE_gq0I1Na0kkrGEgxq9A,Raving Med,Cleveland,Mediterranean,13,0.0,68.1,2.0,0.0,20.8
_6Brh4UGrsnakkBKT1H_Qw,Beerhead Bar & Eatery,Cleveland,Sandwiches,148,0.0,59.6,14.0,0.0,20.7
0LAjD6m5LjiSbiajp2SR4Q,Leader Bar And Grill,Cleveland,Burgers,33,0.0,68.1,1.5,0.0,20.7
1YGQsn4AHPbcVsRmHqbeqQ,B Spot - Horseshoe Casino,Cleveland,Burgers,35,0.0,68.1,1.2,0.0,20.7
5mJlO3oCw_4vvbq1qM6OEg,La Bodega,Cleveland,Sandwiches,79,0.0,68.1,1.4,0.0,20.7
bj983gybZceLrdUBeCahkQ,Phoenix Coffee,Cleveland,Other,70,0.0,68.1,1.2,0.0,20.7
g9i9xFh9HtPWNLMB3ru3ug,Campbell's Sweets Factory,Cleveland,Other,59,0.0,68.1,1.4,0.0,20.7
GtxwFRoQTitTa6u3oVgS0g,JuiceUp,Cleveland,Other,6,0.0,68.1,1.3,0.0,20.7
iNeiyfZ7MHK8dI0QZ4Ucsg,Big Al's Diner,Cleveland,Diners,94,0.0,68.1,1.4,0.0,20.7
IoXcQkLpEaiv6S7ITelLWg,Ushabu,Cleveland,Japanese,55,0.0,60.5,12.5,0.0,20.7
JYFYfJL6t1EK99xofAjJUw,Honey Hut Ice Cream,Cleveland,Other,73,0.0,68.1,1.2,0.0,20.7
lfdiEgr4xbbn6waskIZj4A,Pounders Bar & Grill,Cleveland,Other,34,0.0,68.1,1.2,0.0,20.7
MAXMZMUEprc7rUMeoXrarw,Daily Press,Cleveland,Other,23,0.0,68.1,1.5,0.0,20.7
mrCOQuRY60xAMkQVSf3nCA,Parnell's Irish Pub,Cleveland,Other,37,0.0,68.1,1.5,0.0,20.7
QvCTNqb4NxxndqfZXvsZmw,Moc� Cafe and Bar,Cleveland,Sandwiches,5,0.0,68.1,1.3,0.0,20.7
SJZjFHUvMfsqRasl0lp7XA,Barle Soup & Sandwich,Cleveland Heights,Sandwiches,18,0.0,68.1,1.3,0.0,20.7
svRAGD2eDu2kXiZuV5Qd5g,Souper Market,Cleveland,Other,53,0.0,68.1,1.5,0.0,20.7
tIby_wfzpZ5QH02IWFNogg,China Sea by CSU,Cleveland,Chinese,32,0.0,68.1,1.5,0.0,20.7
wkhxaIt6S9bQ0twAD9Svpw,Giuseppes Pizza & Subs,Cleveland,Pizza,6,0.0,68.1,1.2,0.0,20.7
Ywdy4YARQK1ZWOCDzZDi-w,Sarava At Shaker Square,Cleveland,Steakhouses,45,0.0,68.1,1.2,0.0,20.7
1FRf6pdx7AtI6HZXIlAZWA,Sunset Grill,Cleveland,Other,21,0.0,68.1,0.7,0.0,20.6
54kfE6vauORUVUifLagkXQ,Hyde Park Prime Steakhouse,Cleveland,Steakhouses,50,0.0,68.1,0.9,0.0,20.6
5x0yRV0ds9IN1ZIlo3XJ6g,Pizza Hut,Cleveland Heights,Pizza,17,0.0,68.1,0.8,0.0,20.6
7M_wmSKg-qljRdwafdPKpg,Umami Moto,Cleveland,Thai,37,0.0,68.1,1.0,0.0,20.6
7tiobQOY3WLYYJl4uMEfrQ,Brickstone,Cleveland,Sandwiches,28,0.0,68.1,1.1,0.0,20.6
98XJsz4hbDBxzowVUPC3lw,Silver Spartan Diner,Cleveland,Diners,10,0.0,68.1,0.8,0.0,20.6
9gXWjHAhDpzy1x6khHehrw,Graffiti: A Social Kitchen,Cleveland,Other,123,0.0,62.9,8.6,0.0,20.6
aPnAEP8WzjJkxyAJ59GS8Q,Indies,Cleveland,Indian,55,0.0,68.1,1.0,0.0,20.6
C68LYoOSiitXTczAFXjdiQ,Maha's Cafe,Cleveland,Middle Eastern,24,0.0,68.1,0.9,0.0,20.6
caYlxQ7kaYcUZwcqJKNyoA,Caribe Bake Shop,Cleveland,Other,42,0.0,68.1,1.1,0.0,20.6
cd3ZlHmdNI4XlxGQBwPjvA,Big Egg Family Restaurant,Cleveland,Diners,43,0.0,68.1,0.9,0.0,20.6
cFDpY9Y-s2yNnsqNk__xqQ,Chick-fil-A,Cleveland,Fast Food,9,0.0,68.1,0.6,0.0,20.6
CpUfCSFoTNlZRzzz5U9V0w,Mexican Village Restaurant,Cleveland,Mexican,12,0.0,68.1,0.7,0.0,20.6
CZzRtq0HQKwbBaJJi-Xpnw,China Cafe,Cleveland,Chinese,13,0.0,68.1,0.9,0.0,20.6
D6ux7nQ7cup0nsCFwPiKxg,Clyde's Bistro,Cleveland Heights,Other,9,0.0,68.1,0.8,0.0,20.6
EOBTIIbjfeLuTdXeFGsOTg,Anna In The Raw,Cleveland,Vegan,13,0.0,68.1,0.7,0.0,20.6
EVfJbLXSMZOF8K3vFOaLOw,Rockne's,Cleveland,Burgers,35,0.0,68.1,0.6,0.0,20.6
gJQ6EBQ4RlLY84bElYkooA,Airspace Lounge,Cleveland,Other,17,0.0,68.1,0.9,0.0,20.6
gukI5ICBC7c5hPETr_F7oA,Vino Volo,Cleveland,Other,18,0.0,68.1,0.8,0.0,20.6
h0Wmyzb8q0bXbrqmWqVvfQ,Jackie Chen Dragon Tower Restaurant,Cleveland,Chinese,44,0.0,68.1,0.9,0.0,20.6
hrvjRWqHOkPa9jBPpX1B8A,Becky's,Cleveland,Burgers,58,0.0,68.1,1.0,0.0,20.6
IPF4KcnNTuITlyiaSooD4w,Tommy's Fairview Tavern,Cleveland,Other,29,0.0,68.1,0.6,0.0,20.6
iWq6qeOnOS6CPmeDP9vyFQ,B Spot At the Q,Cleveland,Burgers,10,0.0,68.1,0.8,0.0,20.6
J5kUNCioqtgNCursxMMJaw,Stadium 3 Bar & Grille,Cleveland,Other,30,0.0,68.1,0.7,0.0,20.6
kf5vUoZTGedgydqce2e08g,Fat Fish Blue,Cleveland,Seafood,29,0.0,68.1,0.8,0.0,20.6
LsVoVwJFhTksjm4jURC68g,LaBella Cupcakes,Cleveland,Other,20,0.0,68.1,0.6,0.0,20.6
M4RwZL5bTBTwwbVcoaDbtw,Rowley Inn,Cleveland,Burgers,50,0.0,68.1,0.8,0.0,20.6
N6qraRI63OZgrCAmWRX92w,Cedarland Mediterranean Cuisine,Cleveland,Mediterranean,6,0.0,68.1,0.8,0.0,20.6
NKMkvLWatV9v7zbMNS6D3g,Jackie Chen Asian Dinner,Cleveland,Other,24,0.0,68.1,0.7,0.0,20.6
o5jKW_A2PInNvHYBj-sCyg,Bear Den Restaurant,Cleveland,Other,6,0.0,68.1,1.0,0.0,20.6
ORcU4wTBkpihqcbuFuDAQA,Panini's,Cleveland,Sandwiches,40,0.0,68.1,1.0,0.0,20.6
T4OTL7ZGe-UTrpWl3KwZOA,Market Avenue Wine Bar,Cleveland,Other,77,0.0,68.1,1.1,0.0,20.6
trRoGNmBW26V43ApaKqPmw,East Coast Original Frozen Custard,Cleveland,Other,55,0.0,68.1,1.0,0.0,20.6
ttRnQ4PYIuR_ptgaTT2g_A,Athens Pizzeria,Cleveland,Italian,29,0.0,68.1,0.6,0.0,20.6
u1qzJu0JwbKU-HjIFjq8kw,Dewey's Coffee House,Cleveland,Sandwiches,69,0.0,68.1,0.9,0.0,20.6
uLUjru9JVkI_qmFHCxYwAQ,Papa Primoz,Cleveland,Pizza,11,0.0,68.1,0.7,0.0,20.6
unDs06rQ8V-d8-EujSVe8A,Gusto!,Cleveland,Italian,31,0.0,68.1,0.7,0.0,20.6
vFW3KiE897g-MRr4FLqr7w,Gallucci's Italian Foods,Cleveland,Other,57,0.0,68.1,1.0,0.0,20.6
VVjevjhveDcoRW-O1uT3Vw,La Gelateria,Cleveland,Other,20,0.0,68.1,0.8,0.0,20.6
xGHbSbvng-vXV6i9ePOcgA,Farkas Pastry Shop,Cleveland,Other,34,0.0,68.1,0.7,0.0,20.6
YH11qUmwVmrMMK2nJGVo_A,The Canopy Mediterranean Grill,Cleveland,Mediterranean,24,0.0,68.1,0.7,0.0,20.6
-9S_n0bktrfv3h3YIOPVfQ,IHOP,Cleveland Heights,Diners,11,0.0,68.1,0.5,0.0,20.5
-QjnuSMIAJhcwOc-8BqalA,Melt University,Cleveland,Sandwiches,6,0.0,68.1,0.3,0.0,20.5
096qNc7waeRlReivCm2lXw,Au Bon Pain,Cleveland,Other,19,0.0,68.1,0.3,0.0,20.5
11JpKLTgSGMlkK_HmQsjaQ,S & R Farm Market,Cleveland,Other,8,0.0,68.1,0.3,0.0,20.5
123cbSJgE-BzNCzXV_7r0g,North Coast Cafe,Cleveland,Other,16,0.0,68.1,0.3,0.0,20.5
1RBh8N3oGEQpu20Sq_BAwA,Massimo da Milano,Cleveland,Italian,12,0.0,68.1,0.2,0.0,20.5
29Qe90Oep3S1nc0iIOFckg,Cebars,Cleveland,Other,6,0.0,68.1,0.2,0.0,20.5
2N4AeKjw2WdBchIVqYPv_A,The Nosh Box,Cleveland,Other,13,0.0,68.1,0.5,0.0,20.5
2TC-P3bUwz1ZYxpqAlCgiw,Sans Souci Restaurant,Cleveland,Mediterranean,19,0.0,68.1,0.3,0.0,20.5
2TVZb3GdY6XvX88jbOofIg,Chicago Deli,Cleveland,Delis,10,0.0,68.1,0.3,0.0,20.5
2VUhmFkIvARpEP9B5dZo9w,Suzie's Family Style Restaurant,Cleveland,Other,13,0.0,68.1,0.6,0.0,20.5
3bM9rmjbaLOrlS--dRzZAw,El Rodeo Authentic Mexican Restaurant,Cleveland,Mexican,11,0.0,68.1,0.4,0.0,20.5
3VZ98ST9--1a5XkqKT-xCA,Sandy's Frozen Whip,Cleveland,Other,12,0.0,68.1,0.2,0.0,20.5
49ka-LYrj6AnxnNwz6tvHg,Food Co-Op,Cleveland,Other,6,0.0,68.1,0.2,0.0,20.5
4s-eHLQcoMqAgfzbiQsKIw,Rascal House,Cleveland,Pizza,12,0.0,68.1,0.2,0.0,20.5
4xnurYLQHpLgsVcWB2fEkA,Panini's,Cleveland,Sandwiches,13,0.0,68.1,0.5,0.0,20.5
628tNYMR-o_e7SGjatZ8kw,Denny's,Cleveland,Diners,6,0.0,68.1,0.1,0.0,20.5
6J2yA7KwX9aU5lP5OneWfg,Dee's Old Brooklyn Diner,Cleveland,Diners,5,0.0,68.1,0.1,0.0,20.5
7oS4RyfwnQ3n9fARzjsNNg,Golden Dragon Restaurant,Cleveland,Chinese,15,0.0,68.1,0.3,0.0,20.5
7OuY7NAB1KuC9cYn8He3Pw,Starbucks,Cleveland,Other,9,0.0,68.1,0.2,0.0,20.5
8CRoFhyVzple6ji3S1_L-A,Ponte Vecchio,Cleveland,Italian,14,0.0,68.1,0.5,0.0,20.5
9k8cUeIuVDHhDJVw7bSgwg,Zoup!,Cleveland,Sandwiches,17,0.0,68.1,0.6,0.0,20.5
9UH89MK29yaYa5BV95kcHg,Georgio's Oven Fresh Pizza,Cleveland,Pizza,9,0.0,68.1,0.4,0.0,20.5
9YYBnnVT1j1Y61e6qb9oZQ,Cheeburger Cheeburger,Cleveland,Burgers,9,0.0,68.1,0.4,0.0,20.5
AEUzqUECmLCrPkIS9ryDCw,Applebee's,Cleveland,Burgers,22,0.0,68.1,0.4,0.0,20.5
AFL43sQNnLsEhw-jspA2xA,Melt Ballpark,Cleveland,Sandwiches,6,0.0,68.1,0.4,0.0,20.5
akCp7BceIrkkeOV5ndI_bQ,Au Bon Pain,Cleveland,Other,15,0.0,68.1,0.4,0.0,20.5
awG2dPuE8W9-ejhB2jP8FA,Dunkin' Donuts,Cleveland,Other,6,0.0,68.1,0.2,0.0,20.5
B04F5Jvb4JsZdr0Sc9mbgA,Bob Evans,Cleveland,Other,11,0.0,68.1,0.2,0.0,20.5
B2lr7sQv1NDujuD37tTBNw,Antonio's Pizza,Cleveland,Pizza,23,0.0,68.1,0.5,0.0,20.5
bJtlSfdr8KPCSsOr9PvGjw,Gina's Place,Cleveland,Diners,14,0.0,68.1,0.3,0.0,20.5
C0i1vWllFvYjcqvbI66JKA,Marc's Stores,Cleveland,Other,7,0.0,68.1,0.2,0.0,20.5
cE1-64tA-mmGYx7y2FMJNQ,Hookah Vapor,Cleveland,Other,5,0.0,68.1,0.4,0.0,20.5
cfsXuDfeSX24tInGNEoc2A,Severance Restaurant,Cleveland,Other,9,0.0,68.1,0.4,0.0,20.5
Cg7LzEnDacKMrNaezjRGsA,Steve's Family Restaurant,Cleveland,Diners,28,0.0,68.1,0.6,0.0,20.5
cmVD6r0opmziN2R8uTIJpw,Savor the Moment,Cleveland,Other,22,0.0,68.1,0.4,0.0,20.5
CRSr30-6ZZnT29gV13_eqw,Terrace Club At Progressive Field,Cleveland,Other,5,0.0,68.1,0.2,0.0,20.5
CvP516pjOdcJJkaMjl8rPw,China Kitchen II,Cleveland,Chinese,7,0.0,68.1,0.5,0.0,20.5
CZ1NjI_Kyg_V3ol3se2fQg,Starbucks,Cleveland,Other,22,0.0,68.1,0.3,0.0,20.5
czBupdPk4qbW5wlMOEOcWQ,Tomaydo Tomahhdo Express,Cleveland,Italian,35,0.0,68.1,0.5,0.0,20.5
D-xE90Ut4AUlOomgYPLaYQ,B&M Bar-b-que,Cleveland,Barbeque,9,0.0,68.1,0.2,0.0,20.5
DG2bc26AWHUaPedrcQUNqg,Angie's Soul Cafe II,Cleveland,Other,14,0.0,68.1,0.3,0.0,20.5
E9kXJpQfbt0yN59zoIlz7A,Archie's Lakeshore Bakery,Cleveland,Other,7,0.0,68.1,0.1,0.0,20.5
EGDg1FDT0Pnszd04mQkHxQ,Grum's Sub Shoppe,Cleveland Heights,Sandwiches,42,0.0,68.1,0.6,0.0,20.5
FenZddarZtsEUACrJlUpOQ,Speedway,Cleveland,Other,6,0.0,68.1,0.3,0.0,20.5
fihcqcjpMWTSGiR_dWLOcw,Starbucks,Cleveland,Other,24,0.0,68.1,0.3,0.0,20.5
fSZcgCRJb7gqd3uplDozBw,Dave's Supermarket,Cleveland,Other,6,0.0,68.1,0.1,0.0,20.5
fxw_kCJJDSQDtY7QJ66Fog,Cone Zone and Grill,Cleveland,Other,13,0.0,68.1,0.2,0.0,20.5
G0F3kmnES1i8a9Vp78ct7w,New Jackie Chen's Chinese Restaurant,Cleveland,Chinese,6,0.0,68.1,0.1,0.0,20.5
gAZy-APHAL1vnwI5R6U4Og,Dunkin' Donuts,Cleveland,Other,19,0.0,68.1,0.4,0.0,20.5
GDOAg680Gmi6S1MlhU7B1g,Taco Bell,Cleveland,Fast Food,5,0.0,68.1,0.1,0.0,20.5
gDZm9f38d5Liuvcd75_FZg,Moe's Southwest Grill,Cleveland,Mexican,6,0.0,68.1,0.2,0.0,20.5
GSUcoQF66b8usUGtGnnooA,ACME Fresh Market,Cleveland,Other,6,0.0,68.1,0.2,0.0,20.5
GVTL5nxjlhzdXJMy4-4HBA,Sun Sun Chinese Restaurant,Cleveland,Chinese,9,0.0,68.1,0.2,0.0,20.5
GYMP2opfj0-dAf_3rWZEjA,Arabica,Cleveland,Other,8,0.0,68.1,0.2,0.0,20.5
Hew_aO1WsHAlRpaxXcbgqw,Rascal House Pizza,Cleveland,Pizza,31,0.0,68.1,0.4,0.0,20.5
hiIc3UeDYlWsoT8D3FsczQ,The Monkey Bar and Grill,Cleveland,Other,5,0.0,68.1,0.3,0.0,20.5
hXWUEd7I7tmbXdQsfYY5tA,Lakshmi Plaza,Cleveland,Other,10,0.0,68.1,0.3,0.0,20.5
HYN6S4Z7bMR68TF2lX3NIw,Harvard Wine & Grill,Cleveland,Barbeque,7,0.0,68.1,0.3,0.0,20.5
i5A6Bb9SpaYb3_Yr40Pk2g,Taste of China,Cleveland,Chinese,12,0.0,68.1,0.4,0.0,20.5
ib8kSuDsmqLpbXuIs4KfKw,Kim's Wings,Cleveland,Barbeque,23,0.0,68.1,0.4,0.0,20.5
imyKBHJGFixHJ2bh400b7Q,Geppetto's Pizza & Ribs,Cleveland,Pizza,8,0.0,68.1,0.1,0.0,20.5
kfTvilKjXhD_0GmlmKdW_A,Wendy's,Cleveland,Burgers,10,0.0,68.1,0.2,0.0,20.5
KhtmCNHqCH6cnxirsenndA,Fisher's Tavern,Cleveland,Other,15,0.0,68.1,0.3,0.0,20.5
l5w3gAP51KEqN07JdizzzQ,Dunkin Donuts & Baskin Robbins,Cleveland,Other,9,0.0,68.1,0.3,0.0,20.5
LD_r78sj2FLuTRZ-eHhi7A,Baricelli Inn,Cleveland,Other,7,0.0,68.1,0.2,0.0,20.5
LFh-Ay3bt9pTUNolfLn5gw,Buettner's Bakery,Cleveland,Pizza,11,0.0,68.1,0.3,0.0,20.5
LnYkQ2Hjm-klqYJVgZ1cEQ,Sakura,Cleveland,Chinese,12,0.0,68.1,0.4,0.0,20.5
loXkZgAd70KMjP8ISCnZPQ,China Express,Cleveland,Chinese,12,0.0,68.1,0.2,0.0,20.5
LpQPDBgKh1nP-vLLzfsilg,C2,Cleveland,Mediterranean,15,0.0,68.1,0.2,0.0,20.5
lr24BCFNXmnFsIXk4utUjQ,Casamel's Pizza,Cleveland,Sandwiches,13,0.0,68.1,0.4,0.0,20.5
MJXN25eWW0U4E5aVUlAFCw,Ming Moon,Cleveland,Chinese,9,0.0,68.1,0.2,0.0,20.5
nBmpmc4R7LP8HjII7DJgkA,Bounce Cleveland,Cleveland,Other,25,0.0,68.1,0.3,0.0,20.5
nI36UCs4cQUNxbMO5BxrUg,Pasha Cafe,Cleveland,Middle Eastern,13,0.0,68.1,0.5,0.0,20.5
NMtxUApc4-puhWVtZWcU8g,4th Street Bar & Grill,Cleveland,Other,25,0.0,68.1,0.4,0.0,20.5
nob8d79rMFgux_nDW_KvNA,Marc's Stores,Cleveland,Other,5,0.0,68.1,0.6,0.0,20.5
Nz7OzxE5Gp-yfb8-BAsy6w,Einstein Bros Bagels,Cleveland,Other,10,0.0,68.1,0.2,0.0,20.5
o10-_WmF3MF5uXwMWGg5VQ,Wendy's,Cleveland,Fast Food,11,0.0,68.1,0.4,0.0,20.5
O2-K859oBGBMgiKigZr_JQ,Good Harvest Food Market,Cleveland,Other,9,0.0,68.1,0.2,0.0,20.5
ohIzA0mZOtS6_9q_pJYKrg,Alesci's of South Euclid,Cleveland,Delis,20,0.0,68.1,0.5,0.0,20.5
oK_uwtOectm906rpUtHiug,China House,Cleveland,Chinese,9,0.0,68.1,0.2,0.0,20.5
OnK_2xEmEmW0EunZnlZIag,E55 On the Lake,Cleveland,Sandwiches,7,0.0,68.1,0.5,0.0,20.5
oTTBpDELlpgMah1o0OIbvA,Broadway Pizza Spaghetti & Sandwich,Cleveland,Pizza,8,0.0,68.1,0.2,0.0,20.5
p8JB_gaDUuJFwypSZOSYMg,Hoggy's Restaurant,Cleveland,Barbeque,12,0.0,68.1,0.5,0.0,20.5
PIDtIPKa4Fmd6eMEi7B2jA,McDonald's,Cleveland,Burgers,6,0.0,68.1,0.2,0.0,20.5
PnVMicrAi6iYRO1_duaueQ,The Spotted Dog,Cleveland,Sandwiches,8,0.0,68.1,0.2,0.0,20.5
QeEYzgBVTVO8IGqGCfPg8A,Nate's Deli & Restaurant,Cleveland,Delis,14,0.0,68.1,0.3,0.0,20.5
qGASqyiluYmjG_tIjpkSrg,Rudy's Strudel Shop & Bakery,Cleveland,Other,19,0.0,68.1,0.4,0.0,20.5
QRSmjSpB6Yn5iNS6q88tNg,Ginza Sushi House,Cleveland,Steakhouses,38,0.0,68.1,0.5,0.0,20.5
qsDxZtF-tauBMHl_NZYssw,The Crystal Keg Bar & Grill,Cleveland,Other,10,0.0,68.1,0.3,0.0,20.5
qtJEVrDf2jpfqvqqBozBCw,Starbucks,Cleveland,Other,15,0.0,68.1,0.3,0.0,20.5
QY1c64999GIxuXtzdFMbqQ,Mr. Chicken,Cleveland,Other,8,0.0,68.1,0.4,0.0,20.5
R13VkcyUIU3xG2fRFbBvBA,Cafe 56,Cleveland,Sandwiches,43,0.0,68.1,0.6,0.0,20.5
RadvHxEGJLdp9IvNWzv30g,Sweet! Mobile Cupcakery,Cleveland,Other,10,0.0,68.1,0.3,0.0,20.5
RCE44XuZ4KhEgD46RNEQXQ,Dunkin' Donuts,Cleveland,Other,10,0.0,68.1,0.2,0.0,20.5
riXr33UJRQXVMKJcNZPqqw,Wing Kee,Cleveland,Chinese,7,0.0,68.1,0.2,0.0,20.5
Rjq4R_AsDNC8E52FPdZ28g,Pacer's Rib House,Cleveland,Other,6,0.0,68.1,0.2,0.0,20.5
RQ_nzDzcc7pxYsfh6SKNRQ,Webers Premium Custard & Ice Cream,Cleveland,Other,26,0.0,68.1,0.5,0.0,20.5
RstX9t42Bvag4pVDBDScdQ,Caribou Coffee,Cleveland,Other,5,0.0,68.1,0.4,0.0,20.5
Sc2_TGgW-qBj1nkkxBkeQQ,Fergie's,Cleveland,Greek,6,0.0,68.1,0.3,0.0,20.5
se2a2QaJi8Yx_KjE1r-_sQ,Eat'n Park Restaurant,Cleveland,Other,17,0.0,68.1,0.4,0.0,20.5
Sja9RHq7FpwDcmfzbGfIxQ,Moriarty's Pub,Cleveland,Other,12,0.0,68.1,0.2,0.0,20.5
soyZ8bv2ZsSpsBv4PGMrTA,Sergio's in University Circle,Cleveland,Seafood,19,0.0,68.1,0.4,0.0,20.5
tB0zkiCxLjJwEPCRmwlVrA,Sonic,Cleveland,Burgers,26,0.0,68.1,0.5,0.0,20.5
th_1PEhLxrwzFJrBb9NyUQ,Irv's Sandwich Shop,Cleveland Heights,Sandwiches,5,0.0,68.1,0.2,0.0,20.5
tP4r-lRzyhkGZuvZQ0n16w,Menchies,Cleveland,Other,16,0.0,68.1,0.5,0.0,20.5
Ub-RrbQWAV_JuVyYixynfg,Villa Fresh Italian Kitchen,Cleveland,Italian,10,0.0,68.1,0.3,0.0,20.5
ugPCIr4fZXtuHbC6xNctaA,Mom's Family Restaurant,Cleveland,Other,11,0.0,68.1,0.1,0.0,20.5
UT7I809RZYVsRzUUsCDTbQ,Mixed Greens,Cleveland,Sandwiches,8,0.0,68.1,0.1,0.0,20.5
vfIidkwVf_kF_APFMHIANw,Malley's Chocolates,Cleveland,Other,14,0.0,68.1,0.3,0.0,20.5
VH2BjFjc9usDquDgoHhptA,Barrio,Cleveland,Mexican,278,0.0,55.7,19.0,0.0,20.5
viCWNmpnYWCdWpHOHGjerQ,One Walnut,Cleveland,Other,9,0.0,68.1,0.4,0.0,20.5
Vv7aXgWg2TEXfrfE_-FFrA,Papa Joe's Subs & Pasta,Cleveland,Sandwiches,18,0.0,68.1,0.4,0.0,20.5
wgXwKEK9MeJruxx7-w178Q,Freeway Lanes of Parma,Cleveland,Pizza,7,0.0,68.1,0.1,0.0,20.5
WpkuAJfHSIgjppRC-Wnxgg,Brio Tuscan Grille,Cleveland,Italian,8,0.0,68.1,0.6,0.0,20.5
WVHpnaX6zPdIIJqpQh4paA,City Roast Coffee and Tea,Cleveland,Other,18,0.0,68.1,0.4,0.0,20.5
x1wYelMFfNppFvDAU661OQ,Alvie's Gateway Grill,Cleveland,Diners,10,0.0,68.1,0.2,0.0,20.5
X2WmQQFWLloDLXkoyqHKnA,Kelly's Cajun Grill,Cleveland,Other,7,0.0,68.1,0.3,0.0,20.5
x39RAjfckW2buRTZ57rKDA,Charlie's Restaurant,Cleveland,Diners,15,0.0,68.1,0.4,0.0,20.5
XLA5RQ-Afg-OgeLhSTjabQ,Hotz's Caf�,Cleveland,Other,22,0.0,68.1,0.3,0.0,20.5
XrjuO3Pr6Kw8YjDQzXMv4w,Superior Deli,Cleveland,Sandwiches,6,0.0,68.1,0.1,0.0,20.5
xVWLSFGNr4w4DYvYiafMPw,Holland BBQ,Cleveland,Barbeque,7,0.0,68.1,0.3,0.0,20.5
xY90cIKTj9rVYqgJmFxgJQ,Good Olde Daze,Cleveland,Sandwiches,8,0.0,68.1,0.2,0.0,20.5
ygpvIw60wGri7cr3CA9Ipw,Jerusalem Grill,Cleveland,Middle Eastern,22,0.0,68.1,0.3,0.0,20.5
yhxv_FcPrWQglM0g0DSEwQ,Touch Supper Truck,Cleveland,Other,13,0.0,68.1,0.4,0.0,20.5
zC86_-fg-tQk7x565a96AQ,The Cleveland Brewery,Cleveland,Other,7,0.0,68.1,0.5,0.0,20.5
ZvU3diVRI7LUG6YcwmIKjg,Ridgewood Inn,Cleveland,Other,12,0.0,68.1,0.2,0.0,20.5
zVvekQAUjhZpys3xzcCGaA,Giant Eagle,Cleveland,Other,10,0.0,68.1,0.2,0.0,20.5
-jehSax3LB7Jm4fzaWtegg,Mr. Hero,Cleveland,Delis,6,0.0,68.1,0.1,0.0,20.4
51w8nETUAMrTNQtuH9dZYw,Munch Vegetarian Kitchen,Cleveland,Vegetarian,10,0.0,68.1,0.1,0.0,20.4
